TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-03,2024-09-03,CM,BSE,STK,540259,INE118R01024,SHANGAR,XT,,,,,SHANGAR DECOR LIMITED,8.95,8.95,8.80,8.80,8.80,8.95,,8.80,,,53419,475614.00,51,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540266,INE804Q01013,GLCL,Z,,,,,Globe Commercials Limited,33.94,33.94,31.00,31.32,31.00,32.40,,31.32,,,14411,466893.00,82,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540267,INE318U01016,FLORACORP,XT,,,,,Flora Corporation Limited,11.75,11.75,11.74,11.74,11.74,11.20,,11.74,,,894,10495.00,8,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540268,INE615R01029,TRU,B,,,,,TruCap Finance Limited,43.45,45.94,43.37,44.43,44.26,43.87,,44.49,,,197936,8860535.00,1661,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540293,INE726V01018,PRICOLLTD,A,,,,,Pricol Limited,495.00,505.55,491.90,498.25,498.25,500.40,,498.55,,,46376,23115941.00,2746,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540310,INE181U01018,CFL,X,,,,,Classic Filaments Limited,31.90,32.00,30.51,31.04,32.00,31.24,,31.04,,,5842,186424.00,26,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540311,INE863T01013,JITFINFRA,B,,,,,JITF INFRALOGISTICS LIMITED,1009.80,1024.00,968.00,972.70,970.20,1002.30,,972.60,,,11640,11516357.00,1460,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540332,INE978V01015,TANVI,M,,,,,Tanvi Foods (India) Limited,121.00,121.00,121.00,121.00,121.00,132.65,,121.00,,,2000,242000.00,2,F1,1000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540358,INE655V01019,RMC,MT,,,,,RMC SWITCHGEARS LIMITED,893.00,928.00,870.00,897.70,900.00,889.75,,897.70,,,39750,35544450.00,97,F1,375,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540359,INE240T01014,PARMAX,XT,,,,,Parmax Pharma Limited,35.70,35.71,34.00,34.00,34.00,34.01,,34.00,,,1436,50403.00,22,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540360,INE715Q01029,LLFICL,XT,,,,,LEADING LEASING FINANCE AND IN,5.01,5.01,5.01,5.01,5.01,4.92,,5.01,,,101951,510774.00,42,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540361,INE575D01041,DANUBE,X,,,,,DANUBE INDUSTRIES LIMITED,4.22,4.28,4.10,4.24,4.24,4.22,,4.24,,,58634,246565.00,208,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540366,INE919I01024,RADIOCITY,B,,,,,Music Broadcast Limited,16.14,16.19,15.86,15.92,15.90,16.02,,15.93,,,62425,1000333.00,232,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540376,INE192R01011,DMART,A,,,,,Avenue Supermarts Limited,5011.55,5039.00,4965.55,4980.60,4986.15,4998.05,,4980.60,,,5295,26529660.00,1160,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540377,INE714U01024,IFL,T,,,,,IFL ENTERPRISES LIMITED,1.31,1.31,1.31,1.31,1.31,1.33,,1.31,,,806540,1056567.00,1019,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540386,INE989S01042,ONTIC,X,,,,,Ontic Finserve Limited,0.55,0.55,0.53,0.53,0.53,0.56,,0.53,,,76896,40972.00,34,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540393,INE017W01010,SMLT,B,,,,,Sarthak Metals Limited,177.70,177.70,173.65,174.70,174.00,174.20,,174.95,,,2033,354812.00,101,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540395,INE298W01016,CHEMCRUX,B,,,,,Chemcrux Enterprises Limited,221.00,221.95,216.00,218.25,218.25,220.05,,218.25,,,5942,1298111.00,356,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540396,INE784W01015,MANOMAY,T,,,,,Manomay Tex India Limited,245.85,248.00,239.90,245.00,244.50,243.60,,244.45,,,7250,1769438.00,116,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540401,INE544W01021,MAXIMUS,B,,,,,Maximus International Limited,18.40,18.40,18.00,18.18,18.15,18.02,,18.18,,,33563,608474.00,364,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540403,INE201M01029,CLEDUCATE,B,,,,,CL Educate Limited,101.00,101.32,95.24,99.30,98.97,99.18,,99.32,,,55076,5425188.00,1420,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540404,INE442V01012,PRIMEFRESH,M,,,,,PRIME FRESH LIMITED,219.00,219.00,200.20,205.40,205.40,219.00,,205.40,,,141000,29191650.00,147,F1,750,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540405,INE711V01010,OCEANIC,X,,,,,Oceanic Foods Limited,55.59,55.59,53.00,53.56,53.00,53.92,,53.56,,,6689,361419.00,47,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540416,INE208U01019,OCTAWARE,M,,,,,Octaware Technologies Limited,72.31,72.31,72.31,72.31,72.31,68.89,,72.31,,,1600,115696.00,1,F1,1600,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540425,INE274V01019,SHANKARA,B,,,,,Shankara Building Products Lim,603.30,605.15,598.00,604.70,605.15,600.95,,604.45,,,3333,2009140.00,493,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540481,INE949C01016,CLFL,XT,,,,,Classic Leasing & Finance Ltd.,15.09,15.09,15.09,15.09,15.09,14.38,,15.09,,,150,2263.00,1,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540492,INE594W01034,STARLENT,B,,,,,STARLINEPS ENTERPRISES LIMITED,97.05,103.30,97.05,103.30,103.30,98.40,,103.30,,,966627,99480449.00,2377,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540497,INE807K01035,SCHAND,B,,,,,S Chand And Company Limited,246.40,246.40,233.35,235.70,235.70,231.65,,236.37,,,60357,14446019.00,2595,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540515,INE453S01015,KANUNGO,X,,,,,KANUNGO FINANCIERS LIMITED,8.19,8.19,6.74,7.08,7.08,7.48,,7.08,,,24631,171006.00,47,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540519,INE343X01018,MEERA,B,,,,,Meera Industries Limited,66.00,66.00,62.80,63.61,63.59,65.56,,63.61,,,47556,3047394.00,449,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540526,INE183W23014,IRBINVIT,IF,,,,,IRB InvIT Fund,63.69,63.69,62.87,63.40,63.43,63.30,,63.38,,,37844,2395634.00,522,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540530,INE031A01017,HUDCO,A,,,,,Housing &Urban Development Cor,274.45,276.55,272.65,273.50,273.50,274.45,,273.45,,,300247,82239422.00,3625,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540544,INE488V01015,PSPPROJECT,B,,,,,PSP Projects Limited,682.00,682.00,670.45,674.35,675.00,675.20,,676.60,,,4072,2747430.00,376,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540545,INE986W01016,BGJL,B,,,,,Bhakti Gems And Jewellery Limi,17.66,17.66,17.14,17.37,17.38,17.31,,17.37,,,2176,37740.00,68,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540565,INE219X23014,INDIGRID,IF,,,,,India Grid Trust,139.99,140.23,138.60,140.10,140.11,138.78,,140.04,,,21711,3031533.00,661,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540570,INE717F01028,VARIMAN,X,,,,,VARIMAN GLOBAL ENTERPRISES LIM,17.50,18.24,17.36,17.90,18.07,17.35,,17.90,,,241977,4343819.00,216,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540575,INE460H01021,STARCEMENT,A,,,,,Star Cement Limited,223.90,225.20,221.15,223.30,223.25,224.45,,223.48,,,29034,6482598.00,779,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540590,INE325X01015,RIDDHICORP,B,,,,,Riddhi Corporate Services Limi,80.00,80.00,77.50,79.11,79.11,79.49,,79.11,,,4047,322051.00,84,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540595,INE010J01012,TEJASNET,A,,,,,Tejas Networks Limited,1349.55,1349.55,1329.40,1332.50,1332.50,1341.35,,1333.35,,,12157,16244468.00,1465,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540596,INE406M01024,ERIS,A,,,,,Eris Lifesciences Limited,1410.15,1471.90,1410.15,1454.10,1466.80,1419.05,,1454.55,,,10565,15274436.00,1313,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540602,INE869I01013,GTPL,B,,,,,GTPL Hathway Limited,164.00,169.00,163.95,166.05,167.10,164.85,,165.39,,,4873,809483.00,223,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540611,INE949L01017,AUBANK,A,,,,,AU Small Finance Bank Limited,677.40,687.50,671.95,674.45,674.45,681.00,,674.25,,,11829173,7997856827.00,6865,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540612,INF109KC19U5,LOWVOLIETF,B,,,,,ICICI Prudential Nifty Low Vol,23.10,23.10,22.40,22.64,22.67,22.65,,22.66,,,30186,683519.00,265,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540614,INE694X01030,GGENG,B,,,,,G G Engineering Limited,2.02,2.03,2.00,2.00,2.00,2.01,,2.00,,,4742874,9538175.00,4698,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540615,INE413X01035,7NR,B,,,,,7NR Retail Limited,7.10,7.15,6.80,6.93,6.90,7.00,,6.93,,,92760,639049.00,221,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540642,INE170V01027,SALASAR,B,,,,,Salasar Techno Engineering Lim,18.20,18.23,17.83,18.03,18.08,18.04,,18.03,,,680990,12267361.00,2234,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540647,INE335W01016,GANGESSECU,B,,,,,Ganges Securities Ltd.,181.45,182.20,180.45,180.95,181.30,181.00,,181.52,,,1133,205008.00,30,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540648,INE471W01019,PALASHSECU,B,,,,,Palash Securities Limited,149.75,150.00,145.75,149.10,149.10,146.75,,148.57,,,79,11775.00,15,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540649,INE349W01017,AVADHSUGAR,B,,,,,AVADH SUGAR & ENERGY LIMITED,740.90,748.00,735.00,736.90,736.00,746.05,,737.80,,,3208,2384476.00,179,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540650,INE347W01011,MAGADSUGAR,B,,,,,Magadh Sugar & Energy Limited,917.00,922.50,901.65,905.75,906.15,910.20,,904.75,,,13313,12130498.00,2137,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540651,INE943X01015,JIGAR,MT,,,,,Jigar Cables Limited,86.28,86.28,86.28,86.28,86.28,82.18,,86.28,,,12000,1035360.00,6,F1,2000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540652,INE931X01010,CTCL,M,,,,,Captain Technocast Limited,320.00,320.00,320.00,320.00,320.00,310.00,,320.00,,,750,240000.00,1,F1,750,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540654,INE632W01016,GSTL,B,,,,,GlobalSpace Technologies Limit,19.07,20.24,19.07,19.49,19.60,19.54,,19.49,,,23117,449949.00,163,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540669,INF789F1AUW9,UTINEXT50,B,,,,,UTI Mutual Fund,81.07,81.07,80.00,80.38,80.51,80.12,,80.25,,,8958,720592.00,83,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540673,INE285J01028,SIS,A,,,,,SIS LIMITED,410.00,413.60,408.80,410.05,410.05,410.50,,410.10,,,3036,1246000.00,279,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540678,INE704P01025,COCHINSHIP,A,,,,,Cochin Shipyard Limited,1895.00,1947.80,1863.90,1881.30,1881.30,1850.80,,1881.20,,,267238,509616573.00,14052,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540679,INE320X01016,SMSLIFE,T,,,,,SMS Lifesciences India Ltd,1419.00,1468.85,1394.00,1455.65,1455.65,1398.95,,1448.85,,,2168,3080989.00,142,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540680,INE880L01014,KIOCL,A,,,,,KIOCL Limited,415.00,419.15,412.40,416.20,416.00,411.95,,416.00,,,7255,3015297.00,463,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540686,INE172E01011,SMRUTHIORG,X,,,,,Smruthi Organics Limited,147.70,147.95,142.00,147.70,147.80,146.50,,147.70,,,7285,1056625.00,78,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540691,INE674K01013,ABCAPITAL,A,,,,,Aditya Birla Capital Ltd,228.75,229.40,223.45,224.85,224.85,226.80,,224.87,,,197396,44699125.00,3019,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540692,INE346W01013,APEX,B,,,,,Apex Frozen Foods Limited,261.20,263.40,258.00,260.05,260.05,261.20,,260.20,,,14191,3688276.00,709,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540693,INE145Y01015,SHISHIND,B,,,,,Shish Industries Limited,114.35,116.70,113.10,114.00,114.00,114.35,,114.00,,,61940,7078500.00,406,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540694,INE236W01016,ANG,B,,,,,ANG Lifesciences India Limited,49.99,49.99,48.00,48.47,48.35,49.19,,48.47,,,8708,424442.00,80,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540696,INE185U01035,KCDGROUP,X,,,,,KCD INDUSTRIES INDIA LIMITED,8.00,8.14,7.80,7.89,7.89,8.00,,7.89,,,138980,1096947.00,147,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540699,INE935N01020,DIXON,A,,,,,Dixon Technologies (India) Lim,12650.00,13017.80,12635.00,12977.20,12977.20,12612.40,,12991.40,,,17777,228690159.00,4827,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540700,INE727S01012,BRNL,B,,,,,Bharat Road Network Limited,48.71,49.90,47.95,49.42,49.51,49.51,,49.24,,,12605,619327.00,127,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540701,INE385W01011,DCAL,A,,,,,Dishman Carbogen Amcis Limited,197.00,197.60,193.45,196.00,196.10,197.15,,195.86,,,91952,18015394.00,1654,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540702,INE670X01014,LASA,B,,,,,Lasa Supergenerics Limited,28.60,29.30,28.60,28.66,28.75,28.56,,28.64,,,2921,84407.00,62,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540703,INE438C01010,PROCLB,XT,,,,,PRO CLB GLOBAL LIMITED,12.30,12.30,11.93,11.93,11.93,12.42,,11.93,,,329,3932.00,18,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540704,INE866R01028,MATRIMONY,B,,,,,Matrimony.com Limited,830.05,848.00,788.70,799.00,799.00,745.05,,799.10,,,107986,88584674.00,6672,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540709,INE217K01011,RHFL,B,,,,,Reliance Home Finance Limited,3.13,3.20,3.13,3.13,3.13,3.29,,3.07,,,1602672,5017954.00,1481,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540710,INE264T01014,CAPACITE,A,,,,,Capacit'e Infraprojects Limite,375.80,375.80,364.95,370.10,370.10,370.65,,370.25,,,129133,47734594.00,2148,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540716,INE765G01017,ICICIGI,A,,,,,ICICI Lombard General Insuranc,2189.40,2214.65,2149.70,2206.80,2199.90,2184.75,,2208.10,,,45678,99060658.00,3853,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540717,INE689M01025,PQIF,B,,,,,Polo Queen Industrial and Fint,45.00,45.34,43.50,44.90,45.00,44.45,,44.90,,,4316,191685.00,85,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540718,INE777X01017,AAYUSHBULL,M,,,,,AAYUSH ART AND BULLION LIMITED,203.00,204.00,198.00,204.00,204.00,203.65,,204.00,,,90000,18199350.00,51,F1,1500,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540719,INE123W01016,SBILIFE,A,,,,,SBI Life Insurance Company Lim,1893.50,1935.00,1881.70,1926.45,1922.60,1888.10,,1928.65,,,60456,115010790.00,5531,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540724,INE393P01035,DIAMONDYD,B,,,,,Prataap Snacks Limited,841.05,850.90,833.90,837.45,841.30,839.80,,837.75,,,3672,3086463.00,497,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540725,INE932X01026,SHAREINDIA,A,,,,,Share India Securities Limited,288.00,290.30,285.25,286.30,286.60,286.30,,286.40,,,18038,5184010.00,854,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540726,INE071Y01013,TTFL,B,,,,,Trident Texofab Limited,44.82,46.45,44.00,44.91,44.91,44.82,,44.91,,,4552,205144.00,95,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540727,INE973X01012,POOJA,B,,,,,Poojawestern Metaliks Limited,40.40,40.40,39.62,39.68,39.65,39.62,,39.68,,,11923,476245.00,79,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540728,INE327G01032,SAYAJIIND,X,,,,,Sayaji Industries Limited,203.00,217.00,202.65,210.10,210.10,207.00,,210.10,,,1316,278256.00,15,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540730,INE062Y01012,MEHAI,T,,,,,Mehai Technology  Limited,63.67,63.67,63.67,63.67,63.67,62.43,,63.67,,,10191,648860.00,58,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540735,INE864K01010,IRIS,T,,,,,IRIS Business Services Limited,244.75,245.10,242.70,242.80,242.80,241.60,,248.05,,,184,45027.00,8,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540737,INE414Y01015,SGRL,B,,,,,Shree Ganesh Remedies Limited,775.75,835.85,775.75,822.60,822.60,775.75,,822.60,,,8709,7029546.00,528,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540738,INE402Y01028,STL,B,,,,,Shreeji Translogistics Limited,24.63,24.65,23.50,24.04,24.08,24.28,,24.04,,,108893,2630097.00,862,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540743,INE850D01014,GODREJAGRO,A,,,,,Godrej Agrovet Limited,814.05,830.00,808.25,824.30,822.70,816.55,,823.95,,,21772,17870232.00,1634,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540749,INE348L01012,MASFIN,A,,,,,MAS Financial Services Limited,286.95,287.70,280.05,281.80,283.20,288.55,,282.10,,,25280,7136323.00,1134,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540750,INE022Q01020,IEX,A,,,,,Indian Energy Exchange Limited,204.45,207.80,203.50,205.90,205.90,203.35,,205.86,,,382252,78430573.00,7147,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540755,INE481Y01014,GICRE,A,,,,,General Insurance Corporation,423.70,429.00,417.00,421.25,421.25,421.80,,421.65,,,69982,29471567.00,1920,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540757,INE501Y01019,SCPL,B,,,,,SHEETAL COOL PRODUCTS LIMITED,414.60,414.60,400.00,403.05,405.45,406.45,,402.30,,,517,209864.00,52,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540762,INE974X01010,TIINDIA,A,,,,,Tube Investments of India Ltd,4103.05,4167.05,4062.65,4088.30,4088.30,4097.50,,4085.55,,,1969,8120019.00,464,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540767,INE298J01013,NAM-INDIA,A,,,,,NIPPON LIFE INDIA ASSET MANAGE,688.70,695.55,680.00,690.65,691.35,683.10,,690.85,,,15077,10377438.00,990,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540768,INE766P01016,MAHLOG,A,,,,,Mahindra Logistics Limited,480.10,487.00,477.00,479.50,479.50,481.25,,479.30,,,13299,6409331.00,921,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540769,INE470Y01017,NIACL,A,,,,,The New India Assurance Compan,266.00,270.35,262.15,267.60,267.60,264.50,,267.65,,,86755,23123592.00,1576,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540774,INE133Y01011,IFGLEXPOR,B,,,,,IFGL Refractories Limited,644.30,645.65,635.00,641.20,635.00,642.40,,644.50,,,1067,681562.00,189,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540775,INE834I01025,KHADIM,B,,,,,Khadim India Limited,357.10,361.70,353.00,354.25,353.00,358.00,,353.20,,,2670,956195.00,215,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540776,INE618L01018,5PAISA,B,,,,,5paisa Capital Limited,538.60,538.60,523.00,525.90,526.90,529.10,,525.15,,,5409,2863631.00,404,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540777,INE795G01014,HDFCLIFE,A,,,,,HDFC LIFE INSURANCE COMPANY LI,755.50,760.95,742.00,758.65,758.65,745.15,,758.75,,,66417,49881844.00,3129,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540786,INE669Y01022,SHARIKA,T,,,,,SHARIKA ENTERPRISES LIMITED,24.50,24.50,22.42,23.36,23.36,23.34,,23.36,,,530487,12845215.00,1237,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540787,INF109KB15Y7,ICICIB22,A,,,,,ICICI Prudential Mutual Fund,117.61,120.04,117.61,118.57,118.71,118.86,,118.64,,,23393,2778907.00,535,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540788,INE500C01017,ASPIRA,X,,,,,Aspira Pathlab & Diagnostics L,32.45,32.45,31.05,31.50,31.50,32.38,,31.50,,,792,25079.00,16,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540789,INE016M01021,DNAMEDIA,T,,,,,Diligent Media Corporation Lim,6.17,6.17,6.17,6.17,6.17,6.29,,6.15,,,2609,16097.00,19,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540795,INE600Y01019,DYCL,B,,,,,Dynamic Cables Limited,578.00,578.80,561.35,564.40,564.40,576.30,,565.15,,,5225,2965707.00,501,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540796,INE821Y01011,RATNABHUMI,T,,,,,Ratnabhumi Developers Limited,160.00,161.00,160.00,161.00,161.00,160.00,,161.00,,,501,80643.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540797,INE597J01018,SHALBY,B,,,,,Shalby Limited,275.05,277.85,270.35,271.55,270.35,271.35,,271.70,,,3808,1043298.00,296,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540798,INE935Q01015,FSC,Z,,,,,Future Supply Chain Solutions,3.12,3.13,2.99,3.10,3.10,2.99,,3.10,,,258028,795375.00,209,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540809,INE333Y01017,MRCAGRO,B,,,,,MRC AGROTECH LIMITED,12.50,12.65,12.50,12.56,12.59,12.60,,12.56,,,7527,94725.00,51,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540811,INE158R01012,DML,M,,,,,Diggi Multitrade Limited,20.00,20.99,20.00,20.99,20.99,19.55,,20.99,,,10000,204950.00,2,F1,5000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540821,INE994R01028,SADHNA,XT,,,,,SADHNA BROADCAST LTD,3.63,3.74,3.63,3.67,3.68,3.69,,3.67,,,50081,184014.00,227,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540824,INE646X01014,ASTRON,B,,,,,Astron Paper & Board Mill Limi,23.50,24.80,23.35,24.18,24.43,23.92,,24.20,,,8541,203820.00,165,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540829,INE371F01016,CHANDRIMA,XT,,,,,Chandrima Mercantiles limited,29.96,29.96,27.54,27.61,28.44,28.98,,27.61,,,33437,939963.00,140,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540843,INE819Y01015,RITHWIKFMS,MT,,,,,Rithwik Facility Management Se,115.00,115.00,111.00,111.00,111.00,110.00,,111.00,,,2000,226000.00,2,F1,1000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540850,INE841Y01019,JFL,M,,,,,Jhandewalas Foods Limited,103.60,113.90,103.50,113.90,113.90,111.10,,113.90,,,14000,1490800.00,4,F1,2000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540874,INE454F01010,7SEASL,XT,,,,,7SEAS ENTERTAINMENT LIMITED,76.51,84.48,76.51,84.48,84.48,80.46,,84.48,,,35043,2928581.00,142,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540879,INE713T01028,APOLLO,B,,,,,Apollo Micro Systems Limited,104.80,105.80,103.00,103.25,103.25,104.05,,103.39,,,390117,40633836.00,5232,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540900,INE619B01017,NEWGEN,A,,,,,Newgen Software Technologies L,1107.95,1107.95,1075.00,1079.90,1082.45,1078.70,,1079.90,,,4275,4652785.00,642,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540901,INE546Y01022,PRAXIS,T,,,,,Praxis Home Retail Limited,16.10,16.18,16.10,16.18,16.18,15.87,,16.20,,,45711,735973.00,19,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540902,INE371P01015,AMBER,A,,,,,Amber Enterprises India Limite,4400.00,4495.45,4400.00,4456.50,4468.00,4462.75,,4455.20,,,1744,7790159.00,320,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540903,INE422M01013,CRPRISK,M,,,,,CRP Risk Management Limited,9.50,10.22,9.50,10.20,10.20,9.55,,10.20,,,22000,216520.00,8,F1,2000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540904,INE115G01015,TIRUFOAM,XT,,,,,TIRUPATI FOAM LIMITED,119.70,124.00,119.70,124.00,124.00,119.70,,124.00,,,258,31777.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,540914,INE425C01017,SRUSTEELS,X,,,,,SRU Steels Limited,10.55,10.64,10.02,10.43,10.43,10.34,,10.43,,,117605,1205399.00,292,F1,1,,,,,
